name,class,RNA,Protein,reg_group
MAGI3,CNLOH,-0.17942495202656508,-0.11382117412775508,Intermediate/Other
MAGI3,del,-0.5788174995194489,0.18401658702712564,Prot-comp.
MAGOHB,Amp,0.06718512279752914,0.17323167465842,Intermediate/Other
MAGT1,Amp,0.8388420656398685,0.954421096524331,Compensated
MAGT1,CNLOH,-0.0837768082915191,-0.07941419419627524,Intermediate/Other
MAGT1,del,0.4996857851208606,0.26062227062963383,Compensated
MAIP1,Amp,0.6935698222605118,0.6398293245797448,Compensated
MAIP1,CNLOH,1.0346846412321686,0.02970969927448296,Intermediate/Other
MAK16,Amp,-0.2539901234007294,-0.09803382304043745,Intermediate/Other
MAK16,CNLOH,0.169933056986887,0.08918988068642886,Intermediate/Other
MAK16,del,-0.22474923631383614,-0.2901047368423104,Hyper-responders
MAL2,Amp,0.9971933708119914,1.3771594968950749,Compensated
MAL2,CNLOH,-0.35402332316808766,-0.4378739514907123,Hyper-responders
MALSU1,Amp,0.47730370678366135,0.31898022094383255,Compensated
MALSU1,CNLOH,0.3292973244568222,-0.5954299310421192,RNA-comp.
MALT1,CNLOH,-0.012531665616954804,0.030777060705528755,Intermediate/Other
MALT1,del,0.595240482030218,0.24524012535987827,Compensated
MAML1,Amp,0.4402267926450681,0.4908700542371297,Compensated
MAML1,CNLOH,-0.3097581505255697,-0.3321057994446557,Hyper-responders
MAN1A1,Amp,1.1367094221809229,0.6309705892852956,Compensated
MAN1A1,CNLOH,1.3364277818297117,0.19919376917301196,Compensated
MAN1A2,Amp,0.7230813265418603,0.5968829264880383,Compensated
MAN1A2,CNLOH,0.07414370314062647,0.31193882720571975,Intermediate/Other
MAN1A2,del,-0.12542411366571604,0.10985525157948561,Intermediate/Other
MAN1B1,Amp,0.8347849412161035,1.1003831015632153,Compensated
MAN1B1,CNLOH,0.543978595437666,0.8102898739330513,Compensated
MAN2A1,Amp,0.6845769545224936,1.1716810616540725,Compensated
MAN2A1,CNLOH,-0.44681823757315853,-0.7435095482628759,Hyper-responders
MAN2A1,del,-0.6329401996349733,0.39052027928426614,Prot-comp.
MAN2A2,Amp,0.08019089813613545,0.5939488685523936,Intermediate/Other
MAN2A2,CNLOH,0.563937091069743,0.11476184299147607,Intermediate/Other
MAN2B1,Amp,1.1009842301826103,0.5060569077331958,Compensated
MAN2B1,CNLOH,0.8534455043530988,0.47584873635423913,Compensated
MAN2B2,Amp,0.4130685128880139,0.9353572221715023,Compensated
MAN2B2,CNLOH,-0.5552091393344389,-0.7543951406413764,Hyper-responders
MAN2B2,del,-0.8936175339021045,-0.5427695824086584,Hyper-responders
MAN2C1,Amp,0.1204243229634514,0.4888587064171406,Intermediate/Other
MAN2C1,CNLOH,-0.21880800603810494,-0.4767281357776644,Hyper-responders
MAN2C1,del,-0.2623741687802702,-0.29787954161056895,Hyper-responders
MANBA,Amp,0.6650699706533807,0.1503956058620247,Compensated
MANBA,CNLOH,-0.6642006490322268,-0.24424744790531422,Hyper-responders
MANBA,del,0.21296411376292534,1.0281546910740007,Compensated
MANBAL,Amp,0.2659355473988353,1.1133084262774862,Compensated
MANEA,Amp,0.17892076722382605,0.7831440379495328,Compensated
MANEA,CNLOH,0.31823140256684757,1.119454117006927,Compensated
MANF,Amp,0.49353312200146343,0.6867226518062006,Compensated
MANF,CNLOH,0.1313046970200416,0.16311433061488284,Intermediate/Other
MANF,del,0.227355095432889,-0.45165847122540803,RNA-comp.
MANSC1,Amp,1.099052682922038,0.41010905958060473,Compensated
MANSC1,CNLOH,-0.024657944226785675,0.44289281529295377,Intermediate/Other
MAOA,Amp,1.8027087182516257,2.2023173864720524,Compensated
MAOA,CNLOH,-1.1014023044532777,-0.6500856438171541,Hyper-responders
MAOA,del,0.4793470223991642,-0.5643338495045568,RNA-comp.
MAOB,Amp,5.319925018661811,2.7113830793183658,Compensated
MAOB,CNLOH,-3.228934712901982,-2.2336294800424406,Hyper-responders
MAOB,del,-0.24966458841356232,-2.9708421069263364,Hyper-responders
MAP1A,Amp,0.650999377954235,0.20962489210999313,Compensated
MAP1A,CNLOH,0.34341730689407196,-0.4006003803614642,RNA-comp.
MAP1B,Amp,-0.22722610717139746,0.7396569267326314,Prot-comp.
MAP1B,CNLOH,-0.17852413931202626,-0.040059312169747965,Intermediate/Other
MAP1B,del,-4.8986100322322566,0.7446405351214873,Prot-comp.
MAP1S,Amp,1.0344832232299581,0.9495287410530118,Compensated
MAP2K1,Amp,0.3568770800302275,0.5424798975244369,Compensated
MAP2K1,CNLOH,0.07347229302243471,-0.1778175912516065,Intermediate/Other
MAP2K2,Amp,0.7268470630255832,0.5109448026455896,Compensated
MAP2K2,CNLOH,0.6591306561967261,0.8503515747941719,Compensated
MAP2K5,Amp,0.3717088619636973,0.23871981584641,Compensated
MAP2K5,CNLOH,0.19943273862026015,0.08527612571558892,Intermediate/Other
MAP2K5,del,0.48855886619801764,0.8203423858648242,Compensated
MAP2K6,Amp,0.7640722499766421,0.6078736883812026,Compensated
MAP2K6,CNLOH,0.2838899667944434,-0.24696903359661923,RNA-comp.
MAP2K6,del,2.41834343149738,0.4257504035683891,Compensated
MAP2K7,Amp,0.6128623369153439,0.5221943334910404,Compensated
MAP2K7,CNLOH,-0.08135971766236272,0.4841460463803807,Intermediate/Other
MAP2K7,del,0.8808170173958539,0.41553868268013217,Compensated
MAP3K1,Amp,0.4563300374395053,0.518890349598741,Compensated
MAP3K1,CNLOH,-0.4671066028356448,-0.11889647256224672,Intermediate/Other
MAP3K1,del,0.07014861425410168,0.9109585722317702,Intermediate/Other
MAP3K11,Amp,0.5725540600867749,0.5161801598456386,Compensated
MAP3K11,CNLOH,0.5470281535071899,0.24983551391935974,Compensated
MAP3K2,Amp,0.5052007213287237,0.33825570823336865,Compensated
MAP3K2,CNLOH,0.22228897246286708,-0.14663634897547798,Intermediate/Other
MAP3K20,Amp,0.1047655926263773,0.2521016100324021,Intermediate/Other
MAP3K20,CNLOH,-0.6247570649550365,-0.5000003850369261,Hyper-responders
MAP3K21,Amp,0.08600600569190339,0.3785762175491819,Intermediate/Other
MAP3K21,del,0.8898598228709118,0.9338233815004902,Compensated
MAP3K4,Amp,0.18611994947462523,0.37381917815166676,Compensated
MAP3K4,CNLOH,0.27726745220586085,0.08994791556508364,Intermediate/Other
MAP3K5,Amp,0.8439186961972607,0.8020032956347927,Compensated
MAP3K5,CNLOH,-0.8144159604071579,0.11058877801860728,Intermediate/Other
MAP3K6,Amp,0.9567561795960668,0.7335890439040921,Compensated
MAP3K6,CNLOH,0.48047685239127036,-0.01454957742805462,Intermediate/Other
MAP3K6,del,0.6467261598671878,1.1161926885081122,Compensated
MAP3K7,Amp,0.43107531062436266,0.6255874525296918,Compensated
MAP3K7,CNLOH,0.21388194055112417,0.037252351702526096,Intermediate/Other
MAP3K8,Amp,-0.4102822196406276,0.8276926146117107,Prot-comp.
MAP3K8,CNLOH,-0.727764113480775,0.8187807056662681,Prot-comp.
MAP3K8,del,-1.5950479988751187,0.6795137638903164,Prot-comp.
MAP3K9,Amp,0.40618388669120253,-0.04357614946767885,Intermediate/Other
MAP3K9,CNLOH,-0.3416173197812249,0.06929440053381927,Intermediate/Other
MAP3K9,del,0.09078698333070045,1.8145612489336125,Intermediate/Other
MAP4,Amp,0.031054216761989772,0.20251887531027424,Intermediate/Other
MAP4,CNLOH,-0.0996147063617898,0.04309049749108977,Intermediate/Other
MAP4,del,-0.44409059659450423,0.07273216262709126,Intermediate/Other
MAP4K2,Amp,0.5802384272043964,0.1865210907604507,Compensated
MAP4K2,CNLOH,0.9118657506407268,0.8838051244288404,Compensated
MAP4K3,Amp,0.4695119425810359,0.601712938232412,Compensated
MAP4K3,del,0.7602798736608104,0.7582997642614299,Compensated
MAP4K4,Amp,0.4338435421202755,0.87791612840779,Compensated
MAP4K4,CNLOH,0.2761258720542808,0.06800327189422456,Intermediate/Other
MAP4K5,Amp,0.8323089297946079,0.6762744187529777,Compensated
MAP4K5,CNLOH,-0.060347633982397356,-0.0811312635553531,Intermediate/Other
MAP7,Amp,0.10818591140853923,0.42490488957608596,Intermediate/Other
MAP7,CNLOH,-0.1995136881034589,0.10142693917573634,Intermediate/Other
MAP7D1,Amp,0.8330666551025533,0.4618816364451986,Compensated
MAP7D1,CNLOH,-0.05365254871832429,-0.022254631394156628,Intermediate/Other
MAP7D1,del,0.3512633803460049,0.9239783195274749,Compensated
MAP7D2,Amp,1.0017049890063565,1.2988222867831043,Compensated
MAP7D2,CNLOH,-0.41049827130756544,-0.22772851611713796,Hyper-responders
MAP7D2,del,-0.98487737448908,-0.715575931856788,Hyper-responders
MAPK1,Amp,0.7000536574036875,0.4871924819035975,Compensated
MAPK1,CNLOH,-0.2683145729089139,-0.05082426561111866,Intermediate/Other
MAPK1,del,0.8350693710528198,1.1212192789986628,Compensated
MAPK12,Amp,1.2468474348532674,1.446987844164478,Compensated
MAPK12,CNLOH,-1.7220803809443328,-0.4426996835878504,Hyper-responders
MAPK12,del,1.8080651864444146,-0.02452404114036333,Intermediate/Other
MAPK13,Amp,-0.18568009910443384,0.20627906783569522,Prot-comp.
MAPK13,CNLOH,0.06319034933557288,-0.03307609266268566,Intermediate/Other
MAPK13,del,1.5319858329358746,0.75367465147756,Compensated
MAPK14,Amp,-0.060629108554151656,0.3625660688675526,Intermediate/Other
MAPK14,CNLOH,0.34324888702115514,0.23955779848230147,Compensated
MAPK14,del,-0.00921041245317522,0.44238871382811173,Intermediate/Other
MAPK15,Amp,0.19303947346600886,1.1401444885214818,Compensated
MAPK15,CNLOH,1.3492384966468858,0.11073559280274413,Intermediate/Other
MAPK3,Amp,0.4276093782550958,0.14695047376689513,Intermediate/Other
MAPK7,Amp,0.8199534879013908,0.3879043016433662,Compensated
MAPK7,CNLOH,-0.461632601735215,-0.08966154098328265,Intermediate/Other
MAPK7,del,0.07493354573873923,0.004700702302683157,Intermediate/Other
MAPK8,Amp,0.5418122646290786,0.7020961613763866,Compensated
MAPK8,CNLOH,0.43999445562053086,0.505749377444181,Compensated
MAPK8IP3,Amp,0.5814987201996615,0.29051836571037704,Compensated
MAPK8IP3,del,-0.29958797218262323,0.547538626350598,Prot-comp.
MAPK9,Amp,0.1410211541605022,0.9588134927541387,Intermediate/Other
MAPK9,CNLOH,-0.051955103678156506,-0.0815610450010362,Intermediate/Other
MAPKAP1,Amp,0.693714220857882,0.7945970458892189,Compensated
MAPKAP1,CNLOH,-0.16588142771033398,0.2386487686129386,Prot-comp.
MAPKAPK2,Amp,0.2709881780441021,0.5110847595194734,Compensated
MAPKAPK3,Amp,0.3087617963081813,0.3212527532328161,Compensated
MAPKAPK3,CNLOH,0.15908856022653878,-0.007299563212089057,Intermediate/Other
MAPKAPK3,del,0.2979655882367993,-0.44086694181409625,RNA-comp.
MAPKAPK5,Amp,0.4846143027108934,0.7383499160320203,Compensated
MAPKAPK5,CNLOH,0.08697775086379494,-0.31622973275018007,Intermediate/Other
MAPKBP1,Amp,0.21214052713468584,0.07221275481516554,Intermediate/Other
MAPKBP1,CNLOH,0.03855579382974985,-0.18354124147410397,Intermediate/Other
MAPRE1,Amp,0.5366154372612063,0.47042131245282026,Compensated
MAPRE2,Amp,2.1832000124687787,0.6164561349960455,Compensated
MAPRE2,CNLOH,-0.5608524630784549,-0.5135828670126885,Hyper-responders
MAPRE2,del,0.03749369366012578,-0.04492102164270395,Intermediate/Other
MAPRE3,Amp,0.6845753657747766,-0.5296420426537565,RNA-comp.
MAPRE3,del,-0.6824152729688081,1.627154318471907,Prot-comp.
MARCHF5,Amp,0.6913831835338247,0.872585740221127,Compensated
MARCHF5,CNLOH,-0.39387212005845806,0.2645431721466761,Prot-comp.
MARCHF5,del,0.6619704242437883,1.3801378347167568,Compensated
MARCHF6,Amp,0.09019935490622,0.2312793985557563,Intermediate/Other
MARCHF6,CNLOH,-0.5680164652451126,0.14977931209844592,Intermediate/Other
MARCHF7,Amp,0.9136079061802423,0.34427363210709916,Compensated
MARCHF7,CNLOH,0.8357658768533296,-0.09529294985473107,Intermediate/Other
MARCKS,Amp,0.4101635464125126,0.8109542503677891,Compensated
MARCKS,CNLOH,-0.3724862329722485,0.1673322090366975,Prot-comp.
MARCKSL1,Amp,0.639712589331917,0.10152819001510655,Intermediate/Other
MARCKSL1,CNLOH,-0.2169470830505058,-0.21326444172812176,Hyper-responders
MARCKSL1,del,1.4549344066514767,1.5552224400537682,Compensated
MARF1,Amp,0.7252003088332959,0.7522681342342649,Compensated
MARF1,del,0.9596494512620338,0.7723954238074968,Compensated
MARK2,Amp,0.7948621145505566,0.7973078765355932,Compensated
MARK2,CNLOH,0.5450799552499905,0.09120605707697488,Intermediate/Other
MARK3,Amp,0.4977527859470745,0.6740083776738035,Compensated
MARK3,CNLOH,-0.5652101533231515,0.0014451214185895178,Intermediate/Other
MARK3,del,-0.023177822317727692,-0.1830807447822942,Intermediate/Other
MARS1,Amp,0.5878596945096889,0.6571631698572086,Compensated
MARS2,Amp,0.49687531436886784,0.21106912708719106,Compensated
MARS2,CNLOH,0.5469655636418869,-0.08449947848209445,Intermediate/Other
MARVELD2,Amp,0.4797649359123879,0.6875079628271346,Compensated
MARVELD2,CNLOH,-0.5679041375574843,-0.15458474929014418,Hyper-responders
MARVELD3,Amp,-0.35819065763959246,0.7085204969807131,Prot-comp.
MARVELD3,CNLOH,0.2880128502971516,0.2416939776048229,Compensated
MAST2,Amp,0.4996811282196395,0.31351693791591945,Compensated
MAST2,CNLOH,0.31681285836079665,-0.11536661907282407,Intermediate/Other
MAST3,Amp,0.955993709854379,0.7376623266948394,Compensated
MASTL,Amp,0.22809668675079445,0.5341423748222125,Compensated
MASTL,CNLOH,-0.21885971034716067,-0.15723710424261278,Hyper-responders
MASTL,del,1.1663614443476247,0.5415081629437798,Compensated
MAT2A,Amp,0.4962197180118868,0.536881205450238,Compensated
MAT2B,Amp,0.24236552666638697,0.22993513380968722,Compensated
MAT2B,CNLOH,-0.13269824862508084,0.22560525133445136,Intermediate/Other
MAT2B,del,-0.12245769067776169,-0.20609257359845734,Intermediate/Other
MATR3,Amp,4.7358002318119095,0.34702472149365526,Compensated
MATR3,CNLOH,-1.3874737629455929,-0.7913420842759451,Hyper-responders
MATR3,del,-9.001603053778517,-0.26471445414240324,Hyper-responders
MAU2,Amp,0.5762222131419967,1.0302436519972935,Compensated
MAVS,Amp,0.3792644329408011,1.013861344924412,Compensated
MAVS,CNLOH,0.6153867024859063,-0.6233716251048069,RNA-comp.
MAX,Amp,0.38685521887959173,0.1318258403027439,Intermediate/Other
MAX,CNLOH,-0.16969311171306387,-0.3253786335709188,Hyper-responders
MAX,del,0.46500501493310953,0.6573436913929469,Compensated
MAZ,Amp,0.6306336118400617,0.7498346452014466,Compensated
MB21D2,Amp,1.5926137197896173,0.5496263464350979,Compensated
MB21D2,CNLOH,-0.06916127985727351,0.721373440593718,Intermediate/Other
MBD1,Amp,-0.44843219132341017,-0.06304429827821445,Intermediate/Other
MBD1,CNLOH,0.04278728667002994,0.2436666140802931,Intermediate/Other
MBD2,Amp,-1.1245518165788928,0.23949033160580158,Prot-comp.
MBD2,CNLOH,0.6384162106027745,-0.07018767963598374,Intermediate/Other
MBD2,del,0.83023359454099,0.16570331921649406,Compensated
MBD3,Amp,0.6013947029240905,0.3373493518403467,Compensated
MBD3,CNLOH,0.6011930434211679,0.012014479540309791,Intermediate/Other
MBD4,Amp,0.367764601433187,0.6112244807955045,Compensated
MBD4,CNLOH,-0.436541794947842,-0.2954481351555815,Hyper-responders
MBLAC1,Amp,1.3846785103335575,0.7166307025889046,Compensated
MBLAC1,CNLOH,0.419199879533405,0.08949194576474176,Intermediate/Other
MBLAC2,Amp,0.30694013567146183,0.38556895972549,Compensated
MBLAC2,CNLOH,-1.0780687703706908,-0.43830736030613837,Hyper-responders
MBLAC2,del,0.08150677815318574,0.7797087375717819,Intermediate/Other
MBNL1,Amp,0.6612908294947315,0.5926665140849644,Compensated
MBNL1,CNLOH,-0.36834688815080696,0.01498549980234258,Intermediate/Other
MBNL2,Amp,0.576035758580865,0.495786957651719,Compensated
MBNL2,CNLOH,0.6251869050658757,-0.5086286434371162,RNA-comp.
MBNL3,Amp,1.420862845605171,1.0046242313789013,Compensated
MBNL3,CNLOH,-0.0014564292756381603,0.44387002540205733,Intermediate/Other
MBNL3,del,1.6229008614137836,1.0151954966499361,Compensated
MBOAT1,Amp,0.11587950432560434,0.5833684135869794,Intermediate/Other
MBOAT1,CNLOH,-0.5312979859107755,-0.5337265303638077,Hyper-responders
MBOAT1,del,-0.8131558616360798,-0.1195308680499455,Intermediate/Other
MBOAT2,Amp,-1.0060744249012652,0.34169772675517984,Prot-comp.
MBOAT2,del,2.81301086629819,1.4140507993559854,Compensated
MBOAT7,Amp,0.6573538135818594,0.9328938224230878,Compensated
MBOAT7,CNLOH,0.6117863579646847,1.1510038258603867,Compensated
MBP,CNLOH,0.46762987159915514,-0.3900949465920671,RNA-comp.
MBP,del,0.41167364302017084,-0.3101678599588291,RNA-comp.
MBTPS2,Amp,0.37648159812050175,1.2660817359413694,Compensated
MBTPS2,CNLOH,0.5488620331355109,0.027105213753162216,Intermediate/Other
MBTPS2,del,0.5825734917455144,0.5837309198737772,Compensated
MCAT,Amp,1.537812164366704,0.5070374616812547,Compensated
MCAT,CNLOH,-0.05208198166701925,-0.08317658147417414,Intermediate/Other
MCAT,del,0.4548586718104054,0.2731160461741923,Compensated
MCCC1,Amp,0.6627460003052561,0.6725090686583881,Compensated
MCCC1,CNLOH,-0.8107770473293484,-0.6014948252477358,Hyper-responders
MCCC2,Amp,-0.0968336792391089,0.11017888166609424,Intermediate/Other
MCCC2,CNLOH,-0.3308264161561772,0.02517287140332153,Intermediate/Other
MCCC2,del,0.46630806307739003,0.930294731044951,Compensated
MCEE,Amp,0.7986101792035258,0.7757784221627428,Compensated
MCF2L,Amp,-0.22576361840157388,0.3794048956405714,Prot-comp.
MCF2L,CNLOH,-2.4754135920757045,-0.4276192862204792,Hyper-responders
MCL1,Amp,0.48077632735009734,0.3385589408307608,Compensated
MCM2,Amp,0.2118366851418566,0.6714237297599046,Compensated
MCM2,CNLOH,-0.10094187529282217,0.29469817005548465,Intermediate/Other
MCM3,Amp,0.11419603371928225,0.7219922599012675,Intermediate/Other
MCM3,CNLOH,-0.22368167602911282,-0.12844567772473414,Intermediate/Other
MCM3AP,Amp,0.16177531238865542,0.427943538315487,Compensated
MCM3AP,CNLOH,-0.08359881998168234,0.2635622484448369,Intermediate/Other
MCM3AP,del,0.24951264109491467,0.9860895620766785,Compensated
MCM4,Amp,-0.08235097417734577,0.5640641347402242,Intermediate/Other
MCM4,CNLOH,1.1388110656157793,0.4702715596860982,Compensated
MCM5,Amp,0.7186937842698691,0.9584952068362285,Compensated
MCM5,CNLOH,-0.3412402960553881,-0.21341024388018393,Hyper-responders
MCM5,del,0.5016734288043465,0.839475603223278,Compensated
MCM6,Amp,0.6714551936922611,1.166067169098381,Compensated
MCM6,CNLOH,0.5326235557550322,0.1889389473133274,Compensated
MCM7,Amp,0.4721592456774376,0.4077880335579791,Compensated
MCM7,CNLOH,0.19472189066834703,-0.16150866142452272,RNA-comp.
MCM8,Amp,0.21391142894545984,0.7653350430955976,Compensated
MCM8,CNLOH,-0.13944024882432476,0.2070326830706221,Intermediate/Other
MCMBP,Amp,0.04294589995188458,0.35626250180633523,Intermediate/Other
MCMBP,CNLOH,0.04797916320645923,0.8124746602365631,Intermediate/Other
MCMBP,del,0.5278630409681462,-0.28271465738149526,RNA-comp.
MCOLN3,Amp,0.23345833837030994,0.7184340335120183,Compensated
MCOLN3,CNLOH,-0.5521810396324238,0.1459376552245127,Intermediate/Other
MCOLN3,del,2.2663450816425272,1.1699818919917497,Compensated
MCRIP1,Amp,-1.3136974126343555,-0.026050007062599023,Intermediate/Other
MCRIP1,CNLOH,1.8702525614644168,0.42862172095000634,Compensated
MCRIP1,del,2.119327324020798,0.7465983411511803,Compensated
MCRIP2,Amp,0.02086099106487621,0.49563393646296966,Intermediate/Other
MCRIP2,del,1.1690159953733281,0.8857274320346912,Compensated
MCTP2,Amp,1.0990629556219842,0.07392219520273258,Intermediate/Other
MCTP2,CNLOH,0.5531861532739238,0.33945117065450664,Compensated
MCTS1,Amp,1.3094639714439533,0.7945938430696617,Compensated
MCTS1,CNLOH,-0.2862250456792236,-0.09983748981078988,Intermediate/Other
MCTS1,del,0.8304198160065339,0.34848439400625597,Compensated
MCU,Amp,0.6069782606492238,0.9861577268483575,Compensated
MCU,CNLOH,0.06658646640025159,0.8319382528960231,Intermediate/Other
MCUR1,Amp,-0.31185093747107523,1.1884444883626457,Prot-comp.
MCUR1,CNLOH,0.25953145086193624,-0.09028450369097327,Intermediate/Other
MCUR1,del,0.8310040931796225,1.3155602221169302,Compensated
MDC1,Amp,0.06707609263350511,0.2728670224780085,Intermediate/Other
MDC1,CNLOH,-0.12622146940394718,0.3606078358003212,Intermediate/Other
MDC1,del,0.3170377303944185,0.7673093506847886,Compensated
MDH1,Amp,0.5425167600627049,0.5998394376029073,Compensated
MDH2,Amp,0.2850162484268758,0.45722608482059995,Compensated
MDH2,CNLOH,0.05731108049993652,-0.2449359110510477,Intermediate/Other
MDN1,Amp,0.5233022337127795,1.1477243761452007,Compensated
MDN1,CNLOH,0.17999472749131273,-0.40031127932462734,RNA-comp.
MDP1,Amp,0.8760248106574282,0.6120278954458114,Compensated
MDP1,CNLOH,-1.1172105634571088,-0.10810176405121541,Intermediate/Other
ME1,Amp,1.062973567237635,0.8003376880729858,Compensated
ME1,CNLOH,0.6336241724474511,0.5578858696995023,Compensated
ME2,Amp,-1.188709573466521,0.071378779339897,Intermediate/Other
ME2,CNLOH,0.4899453968941645,-0.18298784644848526,RNA-comp.
ME2,del,0.8807283293481522,0.5409682461070526,Compensated
ME3,Amp,0.6170156226499269,0.5962282565585547,Compensated
ME3,CNLOH,-0.6497492438132861,0.4690406213518654,Prot-comp.
MEA1,Amp,0.5358948519689783,0.4462891116105345,Compensated
MEA1,CNLOH,1.196573177763487,0.1178418942516997,Intermediate/Other
MEAF6,Amp,0.5205359300109492,0.4840525173195114,Compensated
MEAF6,CNLOH,-0.0028450385013689475,0.3874260096441158,Intermediate/Other
MEAF6,del,0.8088128847707743,0.6350120269802193,Compensated
MEAK7,Amp,0.04203494040322575,0.13860086454636078,Intermediate/Other
MEAK7,CNLOH,0.9824966146578609,0.6698997501185985,Compensated
MECOM,Amp,-0.03314409674610819,0.6041290879988119,Intermediate/Other
MECOM,CNLOH,-0.21439701178261691,-0.1796953983526863,Hyper-responders
MECP2,Amp,1.2925217327661378,1.095782186885574,Compensated
MECP2,CNLOH,0.6749984109898185,0.8887630152208036,Compensated
MECP2,del,0.22481076001209438,0.17434096310639885,Compensated
MECR,Amp,0.9989410795617083,0.4447939578425939,Compensated
MECR,CNLOH,-0.253415013276738,-0.2145983749397915,Hyper-responders
MECR,del,-0.3913471605997496,0.5127937668223872,Prot-comp.
MED1,Amp,0.4905264619709357,1.0789600106589379,Compensated
MED1,CNLOH,0.1147042747313971,-0.3102557338534795,Intermediate/Other
MED1,del,0.7568739080231226,-0.7032193828203331,RNA-comp.
MED11,CNLOH,0.031806502594015025,-1.1886211576220302,Intermediate/Other
MED11,del,0.8499815793318463,1.4319662128782307,Compensated
MED12,Amp,0.4679701905631256,1.3856294529581779,Compensated
MED12,CNLOH,0.333524506019365,0.06786478198927269,Intermediate/Other
MED12,del,0.28270002709842057,-0.316763899882972,RNA-comp.
MED14,Amp,0.19116157751420265,0.46213735695119723,Compensated
MED14,CNLOH,-0.5224244095755495,0.2239106505246304,Prot-comp.
MED14,del,0.3214870418215765,0.5186182767391678,Compensated
MED15,Amp,0.5993460296537796,0.5178341333674611,Compensated
MED15,CNLOH,0.11538351939154798,-0.19986426278294211,Intermediate/Other
MED15,del,0.3610141648698233,-0.3634509106116942,RNA-comp.
MED16,Amp,0.9331442246424659,0.8034438427889192,Compensated
MED16,CNLOH,0.10494845452718067,-0.015532594064294303,Intermediate/Other
MED17,Amp,0.2635840255968379,0.9006260073142304,Compensated
MED17,CNLOH,-0.102580412592812,0.3053003989289604,Intermediate/Other
MED18,Amp,0.42813350370861475,0.4240116518612381,Compensated
MED18,CNLOH,0.2698762596733386,0.09228614628081817,Intermediate/Other
MED18,del,1.1272398109179564,0.7386617868497227,Compensated
MED19,Amp,0.4265047714017386,0.8231223218273016,Compensated
MED19,CNLOH,0.09281681390638583,0.08394701076852235,Intermediate/Other
MED20,Amp,0.01916508490164076,0.6131098097317931,Intermediate/Other
MED20,CNLOH,0.3106466128541826,0.14431349418089584,Intermediate/Other
MED20,del,0.5345476560371554,0.283453922851142,Compensated
MED22,Amp,0.2328006646662233,0.45158559604848453,Compensated
MED22,CNLOH,0.025786645501353345,0.40174196335563767,Intermediate/Other
MED23,Amp,0.2287993119744668,0.49573262924133776,Compensated
MED23,CNLOH,0.32988960997537436,0.6934555715459698,Compensated
MED24,Amp,0.5840064750895507,0.8540206372879454,Compensated
MED24,CNLOH,-0.02913947977582306,-0.1913843121060038,Intermediate/Other
MED24,del,-0.09830301279758791,-0.10846833592749272,Intermediate/Other
MED25,Amp,0.5043015527481156,0.8110051705614877,Compensated
MED25,CNLOH,0.2943974449282248,0.1080789451981396,Intermediate/Other
MED27,Amp,0.91804093995609,0.5751435752804452,Compensated
MED27,CNLOH,0.14326751490454265,0.3027669109628406,Intermediate/Other
MED28,Amp,0.09098519342821446,0.5615827970266369,Intermediate/Other
MED28,CNLOH,-0.00640767041291862,-0.1707663616829181,Intermediate/Other
MED28,del,-0.32162909614176316,0.8993391415695606,Prot-comp.
MED29,Amp,0.6147626215981336,0.7935154443525069,Compensated
MED29,del,0.4183905074195807,0.18638109333752806,Compensated
MED30,Amp,-0.08769429887390501,1.0886658438879262,Intermediate/Other
MED30,CNLOH,0.17365387762741386,-0.21094272527685048,RNA-comp.
MED4,Amp,0.15379030663600698,0.8879554755945929,Compensated
MED4,del,-0.5545528750044837,0.654640101748319,Prot-comp.
MED6,Amp,0.7546265809043374,0.8015104022474402,Compensated
MED6,CNLOH,-0.2570646850097184,-0.1252112387476555,Intermediate/Other
MED6,del,-0.7187959390608802,1.232601088207306,Prot-comp.
MED8,Amp,1.2298458878006913,0.8252994820446123,Compensated
MED8,CNLOH,-1.4560356071686292e-4,0.17273389245565868,Intermediate/Other
MED9,Amp,-0.9902840121604009,1.5076942285289359,Prot-comp.
MED9,CNLOH,-0.4140149995364894,0.3895028121685849,Prot-comp.
MED9,del,2.1209265255369205,0.7364138470415521,Compensated
MEF2D,Amp,0.546182500270294,0.41970640269887605,Compensated
MEGF8,Amp,0.8459150154012292,0.6727502162774557,Compensated
MEGF8,del,-0.4313062108842036,0.4695227691932726,Prot-comp.
MELK,Amp,0.3962142828727275,0.6686213066461415,Compensated
MELK,CNLOH,-0.3387418846719818,-0.12065255394054046,Intermediate/Other
MELTF,Amp,4.650616074487415,1.478292865700774,Compensated
MELTF,CNLOH,-2.8212617051300946,0.3940878255752647,Prot-comp.
MEMO1,Amp,0.30054033225110444,0.15913729223745282,Compensated
MEMO1,del,-0.06844134622528908,0.03900609348042128,Intermediate/Other
MEPCE,Amp,0.7254444039746908,0.5885832182195694,Compensated
MEPCE,CNLOH,0.5024902801068047,-0.1492714839865933,Intermediate/Other
MERTK,Amp,-1.8553046512055877,-0.35269678777719404,Hyper-responders
MESD,Amp,0.1257549608335392,0.3555732612389112,Intermediate/Other
MESD,CNLOH,0.3356282836154334,-0.1365341771335203,Intermediate/Other
MEST,Amp,0.3428011596824801,0.9651627814868131,Compensated
MEST,CNLOH,0.7325853943492648,-0.7765139717253067,RNA-comp.
MEST,del,0.3271849802789861,0.4983391426737327,Compensated
